_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.1556977396609676,GO:0002573,M1,1,0,GO Biological Processes,19,myeloid leukocyte differentiation,19_GO:0032502 developmental process,-2.1556977396609676,7.730111460903601,4.2088593399494565,30284,161,73,3,4.109589041095891,2.3234073408566323,3930|4254|7018,LBR|KITLG|TF,-0.2777507880317793,0,24,0,0,-3.6675826609113455,25.928082191780828,
1,-3.423690967976334,GO:0006998,M1,1,0,GO Biological Processes,19,nuclear envelope organization,19_GO:0009987 cellular process,-3.423690967976334,21.457723193197925,7.665831760119037,30284,58,73,3,4.109589041095891,2.3234073408566323,4001|5347|23306,LMNB1|PLK1|NEMP1,-1.3451789879082638,0,25,1,1,-3.423690967976334,21.457723193197925,
1,-3.294712908823223,GO:0006997,M1,1,0,GO Biological Processes,19,nucleus organization,19_GO:0009987 cellular process,-3.294712908823223,10.917087238644555,6.025183472687734,30284,152,73,4,5.47945205479452,2.6636076335416026,3148|4001|5347|23306,HMGB2|LMNB1|PLK1|NEMP1,-1.234684334449166,0,25,0,0,-3.423690967976334,21.457723193197925,
1,-3.3273333720183413,GO:0090090,M1,1,0,GO Biological Processes,19,negative regulation of canonical Wnt signaling pathway,19_GO:0048519 negative regulation of biological process,-3.3273333720183413,11.136894364254848,6.097345224609857,30284,149,73,4,5.47945205479452,2.6636076335416026,857|3485|22943|27122,CAV1|IGFBP2|DKK1|DKK3,-1.2627571698935638,0,26,1,1,-3.3273333720183413,11.136894364254848,
1,-3.253058275965083,GO:0060828,M1,1,0,GO Biological Processes,19,regulation of canonical Wnt signaling pathway,19_GO:0050896 response to stimulus,-3.253058275965083,7.488254784629841,5.332548559799791,30284,277,73,5,6.8493150684931505,2.9563453696090036,857|3485|22943|27122|259266,CAV1|IGFBP2|DKK1|DKK3|ASPM,-1.2019845442439525,0,26,0,0,-3.3273333720183413,11.136894364254848,
1,-3.011374451225387,GO:0030178,M1,1,0,GO Biological Processes,19,negative regulation of Wnt signaling pathway,19_GO:0048519 negative regulation of biological process,-3.011374451225387,9.167940664497086,5.4178290835704255,30284,181,73,4,5.47945205479452,2.6636076335416026,857|3485|22943|27122,CAV1|IGFBP2|DKK1|DKK3,-0.9902639428816995,0,26,0,0,-3.3273333720183413,11.136894364254848,
1,-2.8006619184317056,GO:0030111,M1,1,0,GO Biological Processes,19,regulation of Wnt signaling pathway,19_GO:0050896 response to stimulus,-2.8006619184317056,5.92641878669276,4.5568139865388835,30284,350,73,5,6.8493150684931505,2.9563453696090036,857|3485|22943|27122|259266,CAV1|IGFBP2|DKK1|DKK3|ASPM,-0.815266962354553,0,26,0,0,-3.3273333720183413,11.136894364254848,
1,-2.3496073782954148,M145,M1,1,0,Canonical Pathways,11,PID P53 DOWNSTREAM PATHWAY,,-2.3496073782954148,9.084291570842916,4.6618525120155585,30284,137,73,3,4.109589041095891,2.3234073408566323,857|1462|22943,CAV1|VCAN|DKK1,-0.434412369246597,0,26,0,0,-3.3273333720183413,11.136894364254848,
1,-2.082462860696074,GO:0090092,M1,1,0,GO Biological Processes,19,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.082462860696074,5.043760669525752,3.6251589938859206,30284,329,73,4,5.47945205479452,2.6636076335416026,857|7042|22943|27122,CAV1|TGFB2|DKK1|DKK3,-0.21188950693567987,0,26,0,0,-3.3273333720183413,11.136894364254848,
1,-3.0467664483484196,GO:0007265,M1,1,0,GO Biological Processes,19,Ras protein signal transduction,19_GO:0050896 response to stimulus,-3.0467664483484196,15.95574288724974,6.501102456995842,30284,78,73,3,4.109589041095891,2.3234073408566323,890|4254|128239,CCNA2|KITLG|IQGAP3,-1.0235829313818672,0,27,1,1,-3.0467664483484196,15.95574288724974,
1,-2.5109280659217714,GO:0032355,M1,1,0,GO Biological Processes,19,response to estradiol,19_GO:0050896 response to stimulus,-2.5109280659217714,10.37123287671233,5.056164733842677,30284,120,73,3,4.109589041095891,2.3234073408566323,890|3485|8835,CCNA2|IGFBP2|SOCS2,-0.5655382715162025,0,27,0,0,-3.0467664483484196,15.95574288724974,
1,-2.8918913475317662,GO:0045664,M1,1,0,GO Biological Processes,19,regulation of neuron differentiation,19_GO:0032502 developmental process,-2.8918913475317662,8.509729539866525,5.171494328615082,30284,195,73,4,5.47945205479452,2.6636076335416026,1894|8835|22943|259266,ECT2|SOCS2|DKK1|ASPM,-0.8830152956050905,0,28,1,1,-2.8918913475317662,12.964041095890414,
1,-2.7865036768765097,GO:0045666,M1,1,0,GO Biological Processes,19,positive regulation of neuron differentiation,19_GO:0032502 developmental process,-2.7865036768765097,12.964041095890414,5.771313551819523,30284,96,73,3,4.109589041095891,2.3234073408566323,1894|8835|22943,ECT2|SOCS2|DKK1,-0.8030093561387912,0,28,0,0,-2.8918913475317662,12.964041095890414,
1,-2.8592283804148995,GO:0051052,M1,1,0,GO Biological Processes,19,regulation of DNA metabolic process,19_GO:0050789 regulation of biological process,-2.8592283804148995,4.928902753289028,4.376634117626801,30284,505,73,6,8.219178082191782,3.2146132937554075,890|3009|3838|4751|5347|51053,CCNA2|H1-5|KPNA2|NEK2|PLK1|GMNN,-0.8583212581594992,0,29,1,1,-2.8592283804148995,9.018463371054201,
1,-2.3408062459351444,GO:0051053,M1,1,0,GO Biological Processes,19,negative regulation of DNA metabolic process,19_GO:0048519 negative regulation of biological process,-2.3408062459351444,9.018463371054201,4.640814114748286,30284,138,73,3,4.109589041095891,2.3234073408566323,3009|5347|51053,H1-5|PLK1|GMNN,-0.4288402070165252,0,29,0,0,-2.8592283804148995,9.018463371054201,
1,-2.3062853226894853,GO:0000018,M1,1,0,GO Biological Processes,19,regulation of DNA recombination,19_GO:0050789 regulation of biological process,-2.3062853226894853,8.764422149334363,4.55874822425883,30284,142,73,3,4.109589041095891,2.3234073408566323,3009|3838|5347,H1-5|KPNA2|PLK1,-0.4038646016770964,0,29,0,0,-2.8592283804148995,9.018463371054201,
1,-2.5846988197682355,GO:0001824,M1,1,0,GO Biological Processes,19,blastocyst development,19_GO:0032502 developmental process,-2.5846988197682355,11.013698630136988,5.24224379178421,30284,113,73,3,4.109589041095891,2.3234073408566323,4751|6241|9837,NEK2|RRM2|GINS1,-0.6276123143725756,0,30,1,1,-2.5846988197682355,11.013698630136988,
1,-2.2915517452426655,GO:0043009,M1,1,0,GO Biological Processes,19,chordate embryonic development,19_GO:0032502 developmental process,-2.2915517452426655,3.782820502144315,3.547643404727833,30284,658,73,6,8.219178082191782,3.2146132937554075,4751|6241|7042|9585|9837|22943,NEK2|RRM2|TGFB2|KIF20B|GINS1|DKK1,-0.39226673808313517,0,30,0,0,-2.5846988197682355,11.013698630136988,
1,-2.2234605044526643,GO:0009792,M1,1,0,GO Biological Processes,19,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-2.2234605044526643,3.6604351329572933,3.449135538094459,30284,680,73,6,8.219178082191782,3.2146132937554075,4751|6241|7042|9585|9837|22943,NEK2|RRM2|TGFB2|KIF20B|GINS1|DKK1,-0.334975561383568,0,30,0,0,-2.5846988197682355,11.013698630136988,
1,-2.475765680737537,WP5115,M1,1,0,WikiPathways,27,Network map of SARS CoV 2 signaling,,-2.475765680737537,6.53306007981879,4.352942255998419,30284,254,73,4,5.47945205479452,2.6636076335416026,332|6241|7018|8836,BIRC5|RRM2|TF|GGH,-0.5440555836231606,0,31,1,1,-2.475765680737537,6.53306007981879,
1,-2.4132462397162486,GO:0021987,M1,1,0,GO Biological Processes,19,cerebral cortex development,19_GO:0032502 developmental process,-2.4132462397162486,9.573445732349844,4.81540636003326,30284,130,73,3,4.109589041095891,2.3234073408566323,9928|10460|259266,KIF14|TACC3|ASPM,-0.49152036350847306,0,32,1,1,-2.4132462397162486,9.573445732349844,
1,-2.3367782625951463,GO:0003018,M1,1,0,GO Biological Processes,19,vascular process in circulatory system,19_GO:0032501 multicellular organismal process,-2.3367782625951463,5.969054893071844,4.09138612294462,30284,278,73,4,5.47945205479452,2.6636076335416026,857|3672|9153|222962,CAV1|ITGA1|SLC28A2|SLC29A4,-0.4264177503919455,0,33,1,1,-2.3367782625951463,5.969054893071844,
1,-2.2728122954587233,GO:0001649,M1,1,0,GO Biological Processes,19,osteoblast differentiation,19_GO:0032502 developmental process,-2.2728122954587233,8.52430099455808,4.479852363975125,30284,146,73,3,4.109589041095891,2.3234073408566323,1462|3485|25840,VCAN|IGFBP2|TMT1A,-0.376640523723336,0,34,1,1,-2.2728122954587233,8.52430099455808,
