Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-5.1,26,9.9,30284,578,8,4,50,18,332|991|5347|11004,BIRC5|CDC20|PLK1|KIF2C,-3.1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000075,cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-5,67,14,30284,169,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-5,67,14,30284,169,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.1
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-68877,Mitotic Prometaphase,,-5,66,14,30284,173,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3.1
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-68882,Mitotic Anaphase,,-4.9,61,13,30284,186,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2555396,Mitotic Metaphase and Anaphase,,-4.9,61,13,30284,187,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051302,regulation of cell division,19_GO:0050789 regulation of biological process,-4.9,60,13,30284,190,8,3,38,17,332|1894|5347,BIRC5|ECT2|PLK1,-3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1901991,negative regulation of mitotic cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-4.9,59,13,30284,191,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-2.9
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-4.6,48,12,30284,237,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-2.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-4.6,47,12,30284,240,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-2.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0033044,regulation of chromosome organization,19_GO:0050789 regulation of biological process,-4.5,46,12,30284,246,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-2.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1901988,negative regulation of cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-4.5,44,11,30284,256,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-2.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-4.4,43,11,30284,264,8,3,38,17,991|1894|5347,CDC20|ECT2|PLK1,-2.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0090068,positive regulation of cell cycle process,19_GO:0048518 positive regulation of biological process,-4.4,42,11,30284,273,8,3,38,17,332|991|1894,BIRC5|CDC20|ECT2,-2.5
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-4.4,41,11,30284,278,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-2.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-4.3,37,10,30284,303,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-2.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0045787,positive regulation of cell cycle,19_GO:0048518 positive regulation of biological process,-4.1,33,9.7,30284,343,8,3,38,17,332|991|1894,BIRC5|CDC20|ECT2,-2.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0010639,negative regulation of organelle organization,19_GO:0048519 negative regulation of biological process,-4.1,33,9.6,30284,348,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-2.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0140694,membraneless organelle assembly,19_GO:0009987 cellular process,-4.1,32,9.6,30284,352,8,3,38,17,332|991|54443,BIRC5|CDC20|ANLN,-2.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-68886,M Phase,,-4.1,32,9.6,30284,354,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-2.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-3.9,29,9.1,30284,392,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-2.1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051656,establishment of organelle localization,19_GO:0051179 localization,-3.8,27,8.7,30284,425,8,3,38,17,332|5347|11004,BIRC5|PLK1|KIF2C,-2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-3.7,24,8.3,30284,464,8,3,38,17,991|1894|5347,CDC20|ECT2|PLK1,-1.9
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69278,"Cell Cycle, Mitotic",,-3.7,24,8.2,30284,475,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-1.9
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0050789 regulation of biological process,-3.5,21,7.6,30284,538,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-3.5,21,7.6,30284,551,8,3,38,17,332|5347|11004,BIRC5|PLK1|KIF2C,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-3.5,20,7.4,30284,574,8,3,38,17,991|1894|5347,CDC20|ECT2|PLK1,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043085,positive regulation of catalytic activity,19_GO:0065007 biological regulation,-3.4,19,7.3,30284,584,8,3,38,17,991|1894|5347,CDC20|ECT2|PLK1,-1.7
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-3.4,19,7.3,30284,584,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-3.1,16,6.5,30284,730,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-1.4
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0051302,regulation of cell division,19_GO:0050789 regulation of biological process,-6.6,1.6e+02,22,30284,190,3,3,1e+02,27,9585|9928|146909,KIF20B|KIF14|KIF18B,-4.4
MyList_SUB1_MCODE_3,KEGG Pathway,24,hsa04814,Motor proteins,,-6.6,1.5e+02,21,30284,197,3,3,1e+02,27,9585|9928|146909,KIF20B|KIF14|KIF18B,-4.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007018,microtubule-based movement,19_GO:0009987 cellular process,-5.5,68,14,30284,447,3,3,1e+02,27,9585|9928|146909,KIF20B|KIF14|KIF18B,-3.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-5.3,58,13,30284,522,3,3,1e+02,27,9585|9928|146909,KIF20B|KIF14|KIF18B,-3.3
